f(Cortisol),g(Epinephrine),h(CRH),Arousal
2.44536,0.99828,1.53208,0.00031
2.44536,0.99828,1.53208,0.00031
2.44575,0.99834,1.47017,0.00030
2.44575,0.99834,1.47017,0.00030
2.44579,0.99834,1.52131,0.00031
2.44579,0.99834,1.52131,0.00031
2.44667,0.99838,1.55065,0.00031
2.44667,0.99838,1.55065,0.00031
2.44563,0.99844,1.44474,0.00030
2.44563,0.99844,1.44474,0.00030
2.44565,0.99844,1.50388,0.00031
2.44565,0.99844,1.50388,0.00031
2.44581,0.99856,1.46762,0.00030
2.44581,0.99856,1.46762,0.00030
2.44584,0.99856,1.52510,0.00031
2.44584,0.99856,1.52510,0.00031
2.44634,0.99861,1.50717,0.00031
2.44634,0.99861,1.50717,0.00031
2.44638,0.99861,1.50973,0.00031
2.44638,0.99861,1.50973,0.00031
2.44661,0.99866,1.53362,0.00031
2.44661,0.99866,1.53362,0.00031
2.44657,0.99876,1.48538,0.00030
2.44657,0.99876,1.48538,0.00030
2.44661,0.99876,1.53354,0.00031
2.44661,0.99876,1.53354,0.00031
2.44717,0.99869,1.48602,0.00030
2.44717,0.99869,1.48602,0.00030
2.44721,0.99869,1.53568,0.00031
2.44721,0.99869,1.53568,0.00031
2.44747,0.99858,1.47746,0.00030
2.44747,0.99858,1.47746,0.00030
2.44751,0.99858,1.52921,0.00031
2.44751,0.99858,1.52921,0.00031
2.44787,0.99871,1.48953,0.00030
2.44787,0.99871,1.48953,0.00030
2.44791,0.99871,1.54175,0.00031
2.44791,0.99871,1.54175,0.00031
2.44836,0.99868,1.52358,0.00031
2.44836,0.99868,1.52358,0.00031
2.44840,0.99867,1.52261,0.00031
2.44840,0.99867,1.52261,0.00031
2.44875,0.99860,1.54773,0.00031
2.44875,0.99860,1.54773,0.00031
2.44880,0.99860,1.52206,0.00031
2.44880,0.99860,1.52206,0.00031
2.44789,0.99850,1.52851,0.00031
2.44789,0.99850,1.52851,0.00031
2.44801,0.99849,1.47871,0.00030
2.44801,0.99849,1.47871,0.00030
2.44804,0.99849,1.53475,0.00031
2.44804,0.99849,1.53475,0.00031
2.44828,0.99849,1.53465,0.00031
2.44828,0.99849,1.53465,0.00031
2.44821,0.99857,1.47515,0.00030
2.44821,0.99857,1.47515,0.00030
2.44824,0.99857,1.52760,0.00031
2.44824,0.99857,1.52760,0.00031
2.44899,0.99857,1.51135,0.00031
2.44899,0.99857,1.51135,0.00031
2.44903,0.99857,1.51376,0.00031
2.44903,0.99857,1.51376,0.00031
2.44875,0.99864,1.50771,0.00031
2.44875,0.99864,1.50771,0.00031
2.44891,0.99871,1.45849,0.00030
2.44891,0.99871,1.45849,0.00030
2.44894,0.99871,1.51620,0.00031
2.44894,0.99871,1.51620,0.00031
2.44940,0.99878,1.52825,0.00031
2.44940,0.99878,1.52825,0.00031
2.44933,0.99882,1.47779,0.00030
2.44933,0.99882,1.47779,0.00030
2.44937,0.99882,1.52787,0.00031
2.44937,0.99882,1.52787,0.00031
2.44977,0.99882,1.49380,0.00031
2.44977,0.99882,1.49380,0.00031
2.44983,0.99882,1.54932,0.00031
2.44983,0.99882,1.54932,0.00031
2.44996,0.99866,1.51823,0.00031
2.44996,0.99866,1.51823,0.00031
2.44884,0.99870,1.17810,0.00027
2.44884,0.99870,1.17810,0.00027
2.44872,0.99870,1.27728,0.00028
2.44872,0.99870,1.27728,0.00028
2.44577,0.99914,1.56636,0.00031
2.44577,0.99914,1.56636,0.00031
2.44583,0.99914,1.56288,0.00031
2.44583,0.99914,1.56288,0.00031
2.44589,0.99914,1.52968,0.00031
2.44589,0.99914,1.52968,0.00031
2.44549,0.99861,1.47872,0.00030
2.44549,0.99861,1.47872,0.00030
2.44553,0.99861,1.53381,0.00031
2.44553,0.99861,1.53381,0.00031
2.44602,0.99837,1.46377,0.00030
2.44602,0.99837,1.46377,0.00030
2.44606,0.99837,1.51910,0.00031
2.44606,0.99837,1.51910,0.00031
2.44648,0.99834,1.48111,0.00030
2.44648,0.99834,1.48111,0.00030
2.44652,0.99834,1.53356,0.00031
2.44652,0.99834,1.53356,0.00031
2.44671,0.99832,1.46668,0.00030
2.44671,0.99832,1.46668,0.00030
2.44674,0.99832,1.52117,0.00031
2.44674,0.99832,1.52117,0.00031
2.44668,0.99839,1.47064,0.00030
2.44668,0.99839,1.47064,0.00030
2.44671,0.99839,1.52370,0.00031
2.44671,0.99839,1.52370,0.00031
2.44744,0.99842,1.54628,0.00031
2.44744,0.99842,1.54628,0.00031
2.44749,0.99842,1.52286,0.00031
2.44749,0.99842,1.52286,0.00031
2.44709,0.99849,1.48085,0.00030
2.44709,0.99849,1.48085,0.00030
2.44712,0.99849,1.53192,0.00031
2.44712,0.99849,1.53192,0.00031
2.44759,0.99852,1.52969,0.00031
2.44759,0.99852,1.52969,0.00031
2.44763,0.99852,1.52976,0.00031
2.44763,0.99852,1.52976,0.00031
2.44768,0.99852,1.50426,0.00031
2.44768,0.99852,1.50426,0.00031
2.44727,0.99862,1.52231,0.00031
2.44727,0.99862,1.52231,0.00031
2.44731,0.99862,1.52572,0.00031
2.44731,0.99862,1.52572,0.00031
2.44745,0.99860,1.51951,0.00031
2.44745,0.99860,1.51951,0.00031
2.44751,0.99857,1.54022,0.00031
2.44751,0.99857,1.54022,0.00031
2.44756,0.99857,1.53575,0.00031
2.44756,0.99857,1.53575,0.00031
2.44674,0.99839,1.47642,0.00030
2.44674,0.99839,1.47642,0.00030
2.44677,0.99839,1.53101,0.00031
2.44677,0.99839,1.53101,0.00031
2.44679,0.99841,1.49363,0.00030
2.44679,0.99841,1.49363,0.00030
2.44684,0.99841,1.54785,0.00031
2.44684,0.99841,1.54785,0.00031
2.44761,0.99840,1.54348,0.00031
2.44761,0.99840,1.54348,0.00031
2.44766,0.99840,1.54035,0.00031
2.44766,0.99840,1.54035,0.00031
2.44734,0.99849,1.51794,0.00031
2.44734,0.99849,1.51794,0.00031
2.44738,0.99849,1.51873,0.00031
2.44738,0.99849,1.51873,0.00031
2.44754,0.99858,1.51931,0.00031
2.44754,0.99858,1.51931,0.00031
2.44732,0.99865,1.48200,0.00030
2.44732,0.99865,1.48200,0.00030
2.44736,0.99865,1.53213,0.00031
2.44736,0.99865,1.53213,0.00031
2.44748,0.99869,1.48719,0.00030
2.44748,0.99869,1.48719,0.00030
2.44754,0.99869,1.52854,0.00031
2.44754,0.99869,1.52854,0.00031
2.44731,0.99852,1.53906,0.00031
2.44731,0.99852,1.53906,0.00031
2.44737,0.99852,1.53598,0.00031
2.44737,0.99852,1.53598,0.00031
2.44434,0.99862,1.24327,0.00027
2.44434,0.99862,1.24327,0.00027
2.44429,0.99863,1.31992,0.00028
2.44429,0.99863,1.31992,0.00028
2.44189,0.99893,1.47973,0.00030
2.44189,0.99893,1.47973,0.00030
2.44193,0.99893,1.53716,0.00031
2.44193,0.99893,1.53716,0.00031
2.44253,0.99865,1.54409,0.00031
2.44253,0.99865,1.54409,0.00031
2.44204,0.99844,1.47891,0.00030
2.44204,0.99844,1.47891,0.00030
2.44208,0.99844,1.53620,0.00031
2.44208,0.99844,1.53620,0.00031
2.44243,0.99834,1.47749,0.00030
2.44243,0.99834,1.47749,0.00030
2.44247,0.99834,1.53057,0.00031
2.44247,0.99834,1.53057,0.00031
2.44258,0.99838,1.51291,0.00031
2.44258,0.99838,1.51291,0.00031
2.44275,0.99847,1.48914,0.00030
2.44275,0.99847,1.48914,0.00030
2.44279,0.99847,1.53802,0.00031
2.44279,0.99847,1.53802,0.00031
2.44251,0.99856,1.47124,0.00030
2.44251,0.99856,1.47124,0.00030
2.44254,0.99856,1.52534,0.00031
2.44254,0.99856,1.52534,0.00031
2.44281,0.99859,1.48292,0.00030
2.44281,0.99859,1.48292,0.00030
2.44285,0.99859,1.53607,0.00031
2.44285,0.99859,1.53607,0.00031
2.44329,0.99855,1.52405,0.00031
2.44329,0.99855,1.52405,0.00031
2.44336,0.99857,1.46362,0.00030
2.44336,0.99857,1.46362,0.00030
2.44340,0.99857,1.51798,0.00031
2.44340,0.99857,1.51798,0.00031
2.44390,0.99859,1.47558,0.00030
2.44390,0.99859,1.47558,0.00030
2.44394,0.99859,1.52944,0.00031
2.44394,0.99859,1.52944,0.00031
2.44399,0.99863,1.46336,0.00030
2.44399,0.99863,1.46336,0.00030
2.44403,0.99863,1.51635,0.00031
2.44403,0.99863,1.51635,0.00031
2.44381,0.99863,1.43894,0.00030
2.44381,0.99863,1.43894,0.00030
2.44194,0.99864,1.28681,0.00028
2.44194,0.99864,1.28681,0.00028
2.44188,0.99864,1.33517,0.00028
2.44188,0.99864,1.33517,0.00028
2.43935,0.99890,1.34046,0.00029
2.43935,0.99890,1.34046,0.00029
2.43933,0.99890,1.38491,0.00029
2.43933,0.99890,1.38491,0.00029
2.43752,0.99884,1.46909,0.00030
2.43752,0.99884,1.46909,0.00030
2.43756,0.99884,1.52659,0.00031
2.43756,0.99884,1.52659,0.00031
2.43802,0.99847,1.51776,0.00031
2.43802,0.99847,1.51776,0.00031
2.43807,0.99847,1.52215,0.00031
2.43807,0.99847,1.52215,0.00031
2.43849,0.99829,1.46270,0.00030
2.43849,0.99829,1.46270,0.00030
2.43852,0.99829,1.51782,0.00031
2.43852,0.99829,1.51782,0.00031
2.43895,0.99825,1.48037,0.00030
2.43895,0.99825,1.48037,0.00030
2.43899,0.99825,1.53610,0.00031
2.43899,0.99825,1.53610,0.00031
2.43955,0.99828,1.52556,0.00031
2.43955,0.99828,1.52556,0.00031
2.43960,0.99828,1.52359,0.00031
2.43960,0.99828,1.52359,0.00031
2.44003,0.99827,1.51223,0.00031
2.44003,0.99827,1.51223,0.00031
2.43998,0.99834,1.47405,0.00030
2.43998,0.99834,1.47405,0.00030
2.44002,0.99834,1.52651,0.00031
2.44002,0.99834,1.52651,0.00031
2.44087,0.99832,1.51978,0.00031
2.44087,0.99832,1.51978,0.00031
2.44098,0.99836,1.48316,0.00030
2.44098,0.99836,1.48316,0.00030
2.44102,0.99836,1.53359,0.00031
2.44102,0.99836,1.53359,0.00031
2.44120,0.99839,1.47117,0.00030
2.44120,0.99839,1.47117,0.00030
2.44123,0.99839,1.52414,0.00031
2.44123,0.99839,1.52414,0.00031
2.44128,0.99839,1.50651,0.00031
2.44128,0.99839,1.50651,0.00031
2.44121,0.99848,1.47094,0.00030
2.44121,0.99848,1.47094,0.00030
2.44125,0.99848,1.52394,0.00031
2.44125,0.99848,1.52394,0.00031
2.44207,0.99851,1.51265,0.00031
2.44207,0.99851,1.51265,0.00031
2.44277,0.99854,1.47760,0.00030
2.44277,0.99854,1.47760,0.00030
2.44280,0.99854,1.52914,0.00031
2.44280,0.99854,1.52914,0.00031
2.44254,0.99866,1.47242,0.00030
2.44254,0.99866,1.47242,0.00030
2.44258,0.99866,1.52311,0.00031
2.44258,0.99866,1.52311,0.00031
2.44285,0.99869,1.52019,0.00031
2.44285,0.99869,1.52019,0.00031
2.44290,0.99869,1.52080,0.00031
2.44290,0.99869,1.52080,0.00031
2.44330,0.99861,1.53309,0.00031
2.44330,0.99861,1.53309,0.00031
2.44353,0.99861,1.50236,0.00031
2.44353,0.99861,1.50236,0.00031
2.44361,0.99861,1.54364,0.00031
2.44361,0.99861,1.54364,0.00031
2.44333,0.99844,1.52771,0.00031
2.44333,0.99844,1.52771,0.00031
2.44350,0.99848,1.48568,0.00030
2.44350,0.99848,1.48568,0.00030
2.44353,0.99848,1.53421,0.00031
2.44353,0.99848,1.53421,0.00031
2.44358,0.99848,1.51404,0.00031
2.44358,0.99848,1.51404,0.00031
2.44410,0.99853,1.53379,0.00031
2.44410,0.99853,1.53379,0.00031
2.44415,0.99853,1.53306,0.00031
2.44415,0.99853,1.53306,0.00031
2.44425,0.99850,1.50996,0.00031
2.44425,0.99850,1.50996,0.00031
2.44430,0.99851,1.51213,0.00031
2.44430,0.99851,1.51213,0.00031
2.44428,0.99868,1.46976,0.00030
2.44428,0.99868,1.46976,0.00030
2.44432,0.99869,1.52446,0.00031
2.44432,0.99869,1.52446,0.00031
2.44436,0.99869,1.50646,0.00031
2.44436,0.99869,1.50646,0.00031
2.44468,0.99876,1.51234,0.00031
2.44468,0.99876,1.51234,0.00031
2.44466,0.99873,1.48352,0.00030
2.44466,0.99873,1.48352,0.00030
2.44470,0.99873,1.53575,0.00031
2.44470,0.99873,1.53575,0.00031
2.44567,0.99864,1.47618,0.00030
2.44567,0.99864,1.47618,0.00030
2.44571,0.99864,1.53016,0.00031
2.44571,0.99864,1.53016,0.00031
2.44571,0.99872,1.53992,0.00031
2.44571,0.99872,1.53992,0.00031
2.44503,0.99860,1.48036,0.00030
2.44503,0.99860,1.48036,0.00030
2.44506,0.99860,1.53257,0.00031
2.44506,0.99860,1.53257,0.00031
2.44529,0.99859,1.47297,0.00030
2.44529,0.99859,1.47297,0.00030
2.44532,0.99859,1.52888,0.00031
2.44532,0.99859,1.52888,0.00031
2.44580,0.99857,1.50224,0.00031
2.44580,0.99857,1.50224,0.00031
2.44588,0.99857,1.54588,0.00031
2.44588,0.99857,1.54588,0.00031
2.44505,0.99835,1.52075,0.00031
2.44505,0.99835,1.52075,0.00031
2.44487,0.99849,1.48703,0.00030
2.44487,0.99849,1.48703,0.00030
2.44491,0.99850,1.53542,0.00031
2.44491,0.99850,1.53542,0.00031
2.44496,0.99850,1.51504,0.00031
2.44496,0.99850,1.51504,0.00031
2.44487,0.99865,1.51892,0.00031
2.44487,0.99865,1.51892,0.00031
2.44492,0.99865,1.51993,0.00031
2.44492,0.99865,1.51993,0.00031
2.44487,0.99876,1.51957,0.00031
2.44487,0.99876,1.51957,0.00031
2.44491,0.99876,1.51909,0.00031
2.44491,0.99876,1.51909,0.00031
2.44504,0.99882,1.51969,0.00031
2.44504,0.99882,1.51969,0.00031
2.44508,0.99882,1.52059,0.00031
2.44508,0.99882,1.52059,0.00031
2.44484,0.99883,1.47175,0.00030
2.44484,0.99883,1.47175,0.00030
2.44487,0.99883,1.52263,0.00031
2.44487,0.99883,1.52263,0.00031
2.44535,0.99877,1.51914,0.00031
2.44535,0.99877,1.51914,0.00031
2.44521,0.99874,1.48197,0.00030
2.44521,0.99874,1.48197,0.00030
2.44525,0.99874,1.53375,0.00031
2.44525,0.99874,1.53375,0.00031
2.44531,0.99874,1.47393,0.00030
2.44531,0.99874,1.47393,0.00030
2.44534,0.99874,1.52673,0.00031
2.44534,0.99874,1.52673,0.00031
2.44538,0.99874,1.50888,0.00031
2.44538,0.99874,1.50888,0.00031
2.44516,0.99877,1.52432,0.00031
2.44516,0.99877,1.52432,0.00031
2.44520,0.99877,1.52235,0.00031
2.44520,0.99877,1.52235,0.00031
2.44544,0.99873,1.51964,0.00031
2.44544,0.99873,1.51964,0.00031
2.44548,0.99873,1.52028,0.00031
2.44548,0.99873,1.52028,0.00031
2.44534,0.99870,1.52825,0.00031
2.44534,0.99870,1.52825,0.00031
2.44539,0.99870,1.52542,0.00031
2.44539,0.99870,1.52542,0.00031
2.44555,0.99869,1.51900,0.00031
2.44555,0.99869,1.51900,0.00031
2.44542,0.99869,1.48846,0.00030
2.44542,0.99869,1.48846,0.00030
2.44548,0.99869,1.54413,0.00031
2.44548,0.99869,1.54413,0.00031
2.44585,0.99865,1.53886,0.00031
2.44585,0.99865,1.53886,0.00031
2.44590,0.99865,1.53670,0.00031
2.44590,0.99865,1.53670,0.00031
2.44527,0.99860,1.46609,0.00030
2.44527,0.99860,1.46609,0.00030
2.44530,0.99860,1.52341,0.00031
2.44530,0.99860,1.52341,0.00031
2.44574,0.99865,1.52517,0.00031
2.44574,0.99865,1.52517,0.00031
2.44579,0.99865,1.52336,0.00031
2.44579,0.99865,1.52336,0.00031
2.44616,0.99868,1.51793,0.00031
2.44616,0.99868,1.51793,0.00031
2.44631,0.99876,1.47416,0.00030
2.44631,0.99876,1.47416,0.00030
2.44635,0.99876,1.52959,0.00031
2.44635,0.99876,1.52959,0.00031
2.44656,0.99874,1.52475,0.00031
2.44656,0.99874,1.52475,0.00031
2.44661,0.99874,1.52444,0.00031
2.44661,0.99874,1.52444,0.00031
2.44647,0.99869,1.51848,0.00031
2.44647,0.99869,1.51848,0.00031
2.44651,0.99869,1.52087,0.00031
2.44651,0.99869,1.52087,0.00031
2.44655,0.99863,1.52355,0.00031
2.44655,0.99863,1.52355,0.00031
2.44639,0.99862,1.46940,0.00030
2.44639,0.99862,1.46940,0.00030
2.44642,0.99862,1.52015,0.00031
2.44642,0.99862,1.52015,0.00031
2.44636,0.99868,1.52029,0.00031
2.44636,0.99868,1.52029,0.00031
2.44641,0.99868,1.52095,0.00031
2.44641,0.99868,1.52095,0.00031
2.44581,0.99868,1.29374,0.00028
2.44581,0.99868,1.29374,0.00028
2.44270,0.99905,1.47841,0.00030
2.44270,0.99905,1.47841,0.00030
2.44274,0.99905,1.53478,0.00031
2.44274,0.99905,1.53478,0.00031
2.44279,0.99905,1.51732,0.00031
2.44279,0.99905,1.51732,0.00031
2.44230,0.99883,1.40647,0.00029
2.44230,0.99883,1.40647,0.00029
2.44011,0.99874,1.48573,0.00030
2.44011,0.99874,1.48573,0.00030
2.44016,0.99874,1.54341,0.00031
2.44016,0.99874,1.54341,0.00031
2.44121,0.99837,1.48004,0.00030
2.44121,0.99837,1.48004,0.00030
2.44125,0.99837,1.53353,0.00031
2.44125,0.99837,1.53353,0.00031
2.44129,0.99829,1.51725,0.00031
2.44129,0.99829,1.51725,0.00031
2.44134,0.99829,1.52113,0.00031
2.44134,0.99829,1.52113,0.00031
2.44155,0.99831,1.52024,0.00031
2.44155,0.99831,1.52024,0.00031
2.44142,0.99840,1.46693,0.00030
2.44142,0.99840,1.46693,0.00030
2.44146,0.99840,1.51846,0.00031
2.44146,0.99840,1.51846,0.00031
2.44169,0.99852,1.47839,0.00030
2.44169,0.99852,1.47839,0.00030
2.44173,0.99853,1.52840,0.00031
2.44173,0.99853,1.52840,0.00031
2.44205,0.99851,1.52170,0.00031
2.44205,0.99851,1.52170,0.00031
2.44210,0.99851,1.52218,0.00031
2.44210,0.99851,1.52218,0.00031
2.44245,0.99845,1.51526,0.00031
2.44245,0.99845,1.51526,0.00031
2.44249,0.99845,1.51656,0.00031
2.44249,0.99845,1.51656,0.00031
2.44267,0.99849,1.51803,0.00031
2.44267,0.99849,1.51803,0.00031
2.44298,0.99860,1.46704,0.00030
2.44298,0.99860,1.46704,0.00030
2.44302,0.99860,1.51944,0.00031
2.44302,0.99860,1.51944,0.00031
2.44306,0.99860,1.50182,0.00031
2.44306,0.99860,1.50182,0.00031
2.44291,0.99859,1.51905,0.00031
2.44291,0.99859,1.51905,0.00031
2.44333,0.99854,1.46591,0.00030
2.44333,0.99854,1.46591,0.00030
2.44336,0.99854,1.51827,0.00031
2.44336,0.99854,1.51827,0.00031
2.44352,0.99860,1.52028,0.00031
2.44352,0.99860,1.52028,0.00031
2.44356,0.99860,1.51781,0.00031
2.44356,0.99860,1.51781,0.00031
2.44372,0.99867,1.48016,0.00030
2.44372,0.99867,1.48016,0.00030
2.44376,0.99854,1.47550,0.00030
2.44376,0.99854,1.47550,0.00030
2.44380,0.99854,1.52614,0.00031
2.44380,0.99854,1.52614,0.00031
2.44384,0.99854,1.50947,0.00031
2.44384,0.99854,1.50947,0.00031
2.44092,0.99870,1.19408,0.00027
2.44092,0.99870,1.19408,0.00027
2.43729,0.99937,1.47757,0.00030
2.43729,0.99937,1.47757,0.00030
2.43733,0.99937,1.54087,0.00031
2.43733,0.99937,1.54087,0.00031
2.43813,0.99872,1.52148,0.00031
2.43813,0.99872,1.52148,0.00031
2.43818,0.99871,1.52302,0.00031
2.43818,0.99871,1.52302,0.00031
2.43807,0.99839,1.51810,0.00031
2.43807,0.99839,1.51810,0.00031
2.43812,0.99839,1.51820,0.00031
2.43812,0.99839,1.51820,0.00031
2.43858,0.99833,1.52246,0.00031
2.43858,0.99833,1.52246,0.00031
2.43868,0.99832,1.46445,0.00030
2.43868,0.99832,1.46445,0.00030
2.43871,0.99832,1.52226,0.00031
2.43871,0.99832,1.52226,0.00031
2.43942,0.99830,1.53174,0.00031
2.43942,0.99830,1.53174,0.00031
2.43947,0.99830,1.53007,0.00031
2.43947,0.99830,1.53007,0.00031
2.43926,0.99842,1.51402,0.00031
2.43926,0.99842,1.51402,0.00031
2.43930,0.99842,1.51338,0.00031
2.43930,0.99842,1.51338,0.00031
2.43979,0.99855,1.49660,0.00030
2.43979,0.99855,1.49660,0.00030
2.43986,0.99855,1.53870,0.00031
2.43986,0.99855,1.53870,0.00031
2.43899,0.99837,1.46642,0.00030
2.43899,0.99837,1.46642,0.00030
2.43903,0.99837,1.52488,0.00031
2.43903,0.99837,1.52488,0.00031
2.43952,0.99832,1.53583,0.00031
2.43952,0.99832,1.53583,0.00031
2.43957,0.99832,1.53378,0.00031
2.43957,0.99832,1.53378,0.00031
2.43893,0.99829,1.51831,0.00031
2.43893,0.99829,1.51831,0.00031
2.43968,0.99833,1.46881,0.00030
2.43968,0.99833,1.46881,0.00030
2.43971,0.99833,1.52132,0.00031
2.43971,0.99833,1.52132,0.00031
2.43948,0.99852,1.51356,0.00031
2.43948,0.99852,1.51356,0.00031
2.43952,0.99853,1.51703,0.00031
2.43952,0.99853,1.51703,0.00031
2.43982,0.99861,1.51054,0.00031
2.43982,0.99861,1.51054,0.00031
2.43997,0.99868,1.47362,0.00030
2.43997,0.99868,1.47362,0.00030
2.44001,0.99868,1.52912,0.00031
2.44001,0.99868,1.52912,0.00031
2.44036,0.99875,1.51793,0.00031
2.44036,0.99875,1.51793,0.00031
2.44040,0.99875,1.52183,0.00031
2.44040,0.99875,1.52183,0.00031
2.44065,0.99868,1.47076,0.00030
2.44065,0.99868,1.47076,0.00030
2.44068,0.99868,1.52176,0.00031
2.44068,0.99868,1.52176,0.00031
2.44073,0.99868,1.50555,0.00031
2.44073,0.99868,1.50555,0.00031
2.44043,0.99874,1.51894,0.00031
2.44043,0.99874,1.51894,0.00031
2.44094,0.99872,1.46634,0.00030
2.44094,0.99872,1.46634,0.00030
2.44097,0.99872,1.51946,0.00031
2.44097,0.99872,1.51946,0.00031
2.44098,0.99882,1.47827,0.00030
2.44098,0.99882,1.47827,0.00030
2.44102,0.99882,1.52983,0.00031
2.44102,0.99882,1.52983,0.00031
2.44114,0.99893,1.52957,0.00031
2.44114,0.99893,1.52957,0.00031
2.44119,0.99893,1.52896,0.00031
2.44119,0.99893,1.52896,0.00031
2.44134,0.99884,1.52553,0.00031
2.44134,0.99884,1.52553,0.00031
2.44183,0.99874,1.47437,0.00030
2.44183,0.99874,1.47437,0.00030
2.44186,0.99874,1.52620,0.00031
2.44186,0.99874,1.52620,0.00031
2.44211,0.99860,1.47402,0.00030
2.44211,0.99860,1.47402,0.00030
2.44214,0.99861,1.52697,0.00031
2.44214,0.99861,1.52697,0.00031
2.44165,0.99860,1.38127,0.00029
2.44165,0.99860,1.38127,0.00029
2.44164,0.99860,1.40160,0.00029
2.44164,0.99860,1.40160,0.00029
2.43952,0.99876,1.52871,0.00031
2.43952,0.99876,1.52871,0.00031
2.43957,0.99876,1.52981,0.00031
2.43957,0.99876,1.52981,0.00031
2.43958,0.99864,1.52460,0.00031
2.43958,0.99864,1.52460,0.00031
2.44020,0.99855,1.49260,0.00030
2.44020,0.99855,1.49260,0.00030
2.44027,0.99855,1.53792,0.00031
2.44027,0.99855,1.53792,0.00031
2.43952,0.99826,1.51340,0.00031
2.43952,0.99826,1.51340,0.00031
2.43950,0.99837,1.47293,0.00030
2.43950,0.99837,1.47293,0.00030
2.43953,0.99838,1.52331,0.00031
2.43953,0.99838,1.52331,0.00031
2.44003,0.99847,1.46661,0.00030
2.44003,0.99847,1.46661,0.00030
2.44006,0.99847,1.51988,0.00031
2.44006,0.99847,1.51988,0.00031
2.44001,0.99860,1.52836,0.00031
2.44001,0.99860,1.52836,0.00031
2.44008,0.99861,1.49810,0.00030
2.44008,0.99861,1.49810,0.00030
2.43982,0.99870,1.51020,0.00031
2.43982,0.99870,1.51020,0.00031
2.43987,0.99870,1.51363,0.00031
2.43987,0.99870,1.51363,0.00031
2.43964,0.99878,1.52382,0.00031
2.43964,0.99878,1.52382,0.00031
2.44035,0.99868,1.49137,0.00030
2.44035,0.99868,1.49137,0.00030
2.44041,0.99868,1.54576,0.00031
2.44041,0.99868,1.54576,0.00031
2.44016,0.99853,1.49324,0.00030
2.44016,0.99853,1.49324,0.00030
2.44023,0.99853,1.53615,0.00031
2.44023,0.99853,1.53615,0.00031
2.43973,0.99855,1.44722,0.00030
2.43973,0.99855,1.44722,0.00030
2.43976,0.99855,1.50336,0.00031
2.43976,0.99855,1.50336,0.00031
2.43993,0.99867,1.51661,0.00031
2.43993,0.99867,1.51661,0.00031
2.43997,0.99867,1.51806,0.00031
2.43997,0.99867,1.51806,0.00031
2.43982,0.99875,1.50822,0.00031
2.43982,0.99875,1.50822,0.00031
2.44014,0.99882,1.48638,0.00030
2.44014,0.99882,1.48638,0.00030
2.44020,0.99882,1.53980,0.00031
2.44020,0.99882,1.53980,0.00031
2.44034,0.99870,1.50861,0.00031
2.44034,0.99870,1.50861,0.00031
2.44038,0.99870,1.51190,0.00031
2.44038,0.99870,1.51190,0.00031
2.44043,0.99869,1.51788,0.00031
2.44043,0.99869,1.51788,0.00031
2.44114,0.99864,1.46815,0.00030
2.44114,0.99864,1.46815,0.00030
2.44118,0.99864,1.52065,0.00031
2.44118,0.99864,1.52065,0.00031
2.44095,0.99872,1.47563,0.00030
2.44095,0.99872,1.47563,0.00030
2.44099,0.99872,1.53021,0.00031
2.44099,0.99872,1.53021,0.00031
2.44116,0.99878,1.47980,0.00030
2.44116,0.99878,1.47980,0.00030
2.44122,0.99878,1.53600,0.00031
2.44122,0.99878,1.53600,0.00031
2.44117,0.99875,1.52097,0.00031
2.44117,0.99875,1.52097,0.00031
2.44121,0.99875,1.52042,0.00031
2.44121,0.99875,1.52042,0.00031
2.44156,0.99877,1.49841,0.00030
2.44156,0.99877,1.49841,0.00030
2.44167,0.99885,1.48930,0.00030
2.44167,0.99885,1.48930,0.00030
2.44174,0.99885,1.53625,0.00031
2.44174,0.99885,1.53625,0.00031
2.44048,0.99876,1.46264,0.00030
2.44048,0.99876,1.46264,0.00030
2.44052,0.99876,1.52208,0.00031
2.44052,0.99876,1.52208,0.00031
2.44092,0.99869,1.51241,0.00031
2.44092,0.99869,1.51241,0.00031
2.44096,0.99869,1.51264,0.00031
2.44096,0.99869,1.51264,0.00031
2.44125,0.99871,1.51140,0.00031
2.44125,0.99871,1.51140,0.00031
2.44129,0.99871,1.51255,0.00031
2.44129,0.99871,1.51255,0.00031
2.44119,0.99880,1.51910,0.00031
2.44119,0.99880,1.51910,0.00031
2.44123,0.99881,1.52335,0.00031
2.44123,0.99881,1.52335,0.00031
2.44163,0.99884,1.53514,0.00031
2.44163,0.99884,1.53514,0.00031
2.44131,0.99873,1.46809,0.00030
2.44131,0.99873,1.46809,0.00030
2.44135,0.99873,1.52140,0.00031
2.44135,0.99873,1.52140,0.00031
2.44180,0.99872,1.48116,0.00030
2.44180,0.99872,1.48116,0.00030
2.44184,0.99872,1.53343,0.00031
2.44184,0.99872,1.53343,0.00031
2.44196,0.99874,1.53648,0.00031
2.44196,0.99874,1.53648,0.00031
2.44201,0.99874,1.51458,0.00031
2.44201,0.99874,1.51458,0.00031
2.44133,0.99883,1.52758,0.00031
2.44133,0.99883,1.52758,0.00031
2.44137,0.99883,1.52985,0.00031
2.44137,0.99883,1.52985,0.00031
2.44148,0.99887,1.49027,0.00030
2.44148,0.99887,1.49027,0.00030
2.44153,0.99887,1.54665,0.00031
2.44153,0.99887,1.54665,0.00031
2.44096,0.99871,1.52006,0.00031
2.44096,0.99871,1.52006,0.00031
